NN_zero_crossings_denoise,NN_LGBM_percentile_roll20_std_50,NN_q95_roll20_std,NN_LGBM_mfcc_mean4,NN_lib_spectral_contrast0,NN_num_peaks_3_denoise,NN_mfcc_mean_denoise_simple2,NN_mfcc_mean5,NN_mfcc_mean2,NN_mfcc_mean_denoise_simple5,NN_absquant95,NN_median_roll50_std_denoise_simple,NN_mfcc_mean_denoise_simple1,NN_quant99,NN_lib_zero_cross_rate_denoise_simple,NN_fftr_max_denoise,NN_abssumgreater15,NN_LGBM_mfcc_mean18,NN_lib_spectral_contrast_denoise_simple2,NN_fftr_sum,NN_mfcc_mean_denoise_simple10,LGBM_num_peaks_2_denoise_simple,LGBM_autocorr5,LGBM_fftrhann20000_diff_rate,start,target
7456,3.324194654,11.37967714,-11.98555559,12.52108219,5159,-94.12492109,5.096532453,-28.45315276,-19.81610332,11.69298483,1.629766344,101.488336,19.24526342,0.064834751,25492.62318,134037.3907,-2.12929262,13.06047701,118227418.2,-19.83450576,7066,0.068240649,0.097004154,459450000,0.573599772
8192,3.43057721,13.93089947,-14.01519211,12.79370342,5480,-93.46968567,3.39291918,-29.59192227,-20.21027119,13.99239042,1.810182296,105.9031879,23.46135298,0.0690593,27401.84644,177134.5413,-2.663977892,12.9618809,123761466.2,-22.53784158,7285,0.024611525,0.103472985,459600000,0.535296974
8834,3.491832449,12.31986639,-12.60922855,11.86160126,5735,-94.05992378,5.319960807,-29.40121807,-19.85345094,12.49988176,1.920913466,101.1424392,22.00710956,0.074312073,44168.77878,180575.4254,-3.012251854,12.8458799,133824602.9,-19.35905064,7601,-0.000230937,0.054720692,459750000,0.495898681
8400,3.422869625,12.48508317,-13.13233069,11.35127045,5393,-91.12193352,5.691411479,-29.92356525,-16.36919528,12.36770303,1.751421335,98.75051398,21.84478701,0.072543929,39290.25233,178792.036,-2.455771953,13.041313,136872088,-15.61972184,7432,-0.074001078,0.05638661,459900000,0.457595882
9766,3.68832234,20.38352903,-14.35348614,11.65468628,6252,-63.88973893,6.308634017,-32.51892931,-9.014776324,19.04596688,2.302738772,78.94470233,40.05347248,0.080591404,149151.3712,625740.1864,-2.685711882,13.3079141,363477202.9,-2.221947567,8056,0.230010234,0.01091466,460050000,0.41829759
10816,4.076928768,22.49923697,-14.79306066,12.81506509,6992,-72.6703519,5.315700666,-33.2684441,-9.276959403,22.21364299,2.952807866,92.33507566,47.86348971,0.085390892,158598.9014,717960.9004,-2.828871677,12.80146298,365561748,-4.89073611,8627,0.368887736,0.00536196,460200000,0.378899297
10076,3.729072901,16.39614401,-13.90061042,11.57586044,6440,-95.7555395,5.936281601,-32.95892187,-16.99440353,15.78644052,2.361451325,102.4679766,26.83883143,0.083172795,38951.07891,230719.7648,-3.022570797,13.12656842,134111242.2,-21.37694828,8349,-0.011699148,0.072107681,460350000,0.340596498
11798,5.153491908,70.51881234,-13.30629591,12.85791148,7247,-58.95687025,5.700319367,-37.42184266,-3.740407607,71.30226931,4.597753066,91.1847689,195.4016508,0.093135066,409211.0181,3341231.721,-2.821316449,13.70187577,1334400596,-1.279660799,8930,0.357675245,0.000599839,460500000,0.301198206
12518,4.315287767,18.41740871,-12.50199348,12.92148599,7637,-99.55329357,7.529153526,-40.54834602,-10.21313077,18.32857309,3.270548235,94.45074304,29.22428882,0.097524597,66144.99128,297593.61,-3.103002479,12.61447119,140334473,-18.43530656,9237,-0.221205005,0.075503937,460650000,0.261899913
8496,3.366519857,9.931531591,-9.544351514,11.44309874,5497,-104.4220512,7.638470076,-33.78393689,-20.89862304,10.14503583,1.619590006,85.5090352,16.48247539,0.074557047,35819.66033,101989.9424,-3.003760404,12.51164175,111027351,-18.27803591,7628,-0.195433519,0.086785342,460800000,0.223597114
6636,3.152462062,8.010147268,-9.525825982,12.01011786,4418,-110.8183201,6.610047373,-30.45560978,-24.64534106,8.676558259,1.161917057,85.82636726,12.78191496,0.062250027,20335.41697,49417.00878,-2.51490651,12.58593474,92667783.28,-22.07149758,6522,-0.181250016,0.260780071,460950000,0.184198822
4298,2.933187876,6.594149474,-8.214151357,11.92634947,2878,-100.9696928,5.785730643,-26.13005707,-23.28183964,7.487066766,0.028079893,80.81135779,10.6630969,0.04380866,17411.52349,37463.90611,-1.425192418,11.95584408,90731113.47,-14.90090854,4787,-0.155269594,0.241107688,461100000,0.145896023
3390,2.85576385,5.674728314,-7.077707371,11.31148649,2258,-96.62784916,5.67801962,-24.791784,-21.1931668,6.872907064,0.002019237,69.43759566,9.309242507,0.03668442,18553.72,31903.54371,-1.741226052,12.01310315,86710479.24,-11.58287675,4036,-0.203782464,0.198520244,461250000,0.106497729
2530,2.777466962,4.901008893,-6.612646638,11.71466724,1775,-106.9932714,4.509005794,-23.65325908,-24.69703102,6.406223975,0.001641023,71.87414389,8.598012751,0.029678501,12675.28692,23089.7727,-1.286364046,11.48044037,80715130.94,-16.95373131,3356,-0.168259398,0.463892222,461400000,0.067099436
2438,2.742884548,5.267048855,-7.831465183,11.67787689,1589,-88.17236984,3.205041422,-21.78955615,-17.36631453,6.588575731,0.001336666,63.83565706,9.736855582,0.025915569,19898.83398,46868.17421,-0.897746709,10.91941622,92473587.24,-7.723958854,2936,-0.090461322,0.184704016,461550000,0.028796638
2350,2.781562005,5.165045825,-7.180157331,11.81593112,1650,-97.22974272,4.806193626,-22.72863503,-19.45230569,6.640259031,0.001156042,65.69379126,9.606481184,0.027793702,19873.27151,44898.05509,-1.18594705,10.91976903,87323549.97,-10.01221547,3271,-0.18377481,0.379514375,461700000,8.818498347
2206,2.741742333,4.732019703,-7.54518724,11.58363688,1551,-79.21674913,3.494307499,-22.29795115,-16.23577965,6.39534267,0.001963612,63.85414824,8.932270701,0.02662216,22032.83415,50091.39205,-0.728071813,10.80469727,95086421.81,-4.38858203,3126,-0.069644862,0.238397057,461850000,8.780195549
2260,2.756981489,4.905656357,-7.23189116,11.8070324,1545,-92.77634628,3.965305263,-22.49865411,-19.61256768,6.477028131,0.001530718,68.45741254,9.022091067,0.026658823,17843.74459,33956.09169,-0.788508398,11.41590725,84158859.16,-13.04738364,3009,-0.140575256,0.333149231,462000000,8.740797256
1658,2.719063836,4.243265766,-6.618257753,12.43189338,1219,-96.51437619,3.251444054,-20.24190039,-21.65065508,6.064953301,0.0013988,73.27911041,7.865986085,0.020149517,13263.04383,15094.19414,-0.24869769,10.852256,77422663.19,-18.31844908,2562,-0.079029267,0.586735831,462150000,8.701398963
2268,2.766437265,4.893366566,-6.677082587,11.90603078,1622,-102.602736,4.974070759,-22.16597018,-18.37844138,6.382541323,0.002017123,71.038871,8.479286781,0.026545502,12386.79632,17947.0123,-0.742653001,11.37665012,79306772.84,-15.81476622,3150,-0.13263451,0.481986504,462300000,8.663096165
2490,2.775760739,4.878920183,-7.700000384,12.05337835,1758,-102.2728469,3.888986554,-23.04782356,-23.58733779,6.349818145,0.002089994,75.73498711,8.321311111,0.027065446,11298.06668,13259.24636,-1.733268467,11.53651063,78252770.33,-18.39837057,3174,-0.096188556,0.46974824,462450000,8.623797872
3078,2.8079184,6.95875486,-9.103505256,11.30757522,2052,-94.29602905,3.613096953,-23.35012262,-20.4414508,7.337395274,0.001538255,75.97065191,11.77023241,0.032068246,15250.85425,50127.69128,-1.286658677,11.71490786,93375324.41,-14.2460082,3571,-0.036086096,0.278935742,462600000,8.584399579
2036,2.728591646,4.663312852,-6.806803662,12.29817381,1434,-94.39587637,3.637392972,-20.89269808,-15.26080355,6.200961161,0.001618954,68.67270504,8.109705088,0.022825899,16973.82962,11995.00617,-0.509310013,11.06302301,76709910.85,-16.14281739,2686,-0.103452209,0.463596287,462750000,8.546096781
3416,2.812319977,7.58547766,-9.224979651,11.85887921,2221,-93.46838345,4.166110665,-24.18668068,-18.35218596,7.552291639,0.00289082,81.29419274,12.14208486,0.033501427,19120.12692,46135.29317,-0.94613263,11.32928425,89405929.96,-15.55529016,3670,-0.146301316,0.199102868,462900000,8.506698488
1430,2.694578988,4.045631501,-6.687220847,12.26058902,1088,-85.35178263,2.999462632,-19.96876561,-14.38733797,5.861783594,0.000935943,56.53144337,7.362203811,0.017919755,18530.54041,10508.05503,-0.654037313,11.16471063,74853635.41,-7.193965407,2263,-0.103621343,0.533715078,463050000,8.46839569
1856,2.72245902,4.677690087,-7.648283145,11.66522925,1302,-97.60253625,2.577935081,-20.60650817,-21.67376078,6.19404877,0.001476285,75.78898813,8.130038331,0.021919329,9439.515388,9965.367616,-0.869862843,11.15100259,75985567.76,-19.34432723,2621,-0.072556617,0.399250112,463200000,8.429097397
1886,2.709682534,4.398970955,-6.826286115,11.52145969,1278,-79.74167984,2.921016839,-20.69500832,-14.56148854,6.075841761,0.001715064,60.36159738,7.85359791,0.022955885,19202.05526,22753.78662,-0.547542902,11.65652408,81572796.33,-5.100424837,2701,-0.199305,0.517672284,463350000,8.389699104
1382,2.690487169,4.112005483,-7.180542723,11.89539051,979,-92.0616339,2.457972476,-19.84400622,-19.39085206,5.95372009,0.000859961,72.22913472,7.745480377,0.019301275,11333.31278,19027.9401,-0.502061658,10.52552026,77969449.78,-15.28284256,2401,-0.111521198,0.354335602,463500000,8.351396306
1658,2.712936701,4.282336883,-7.305621854,11.39374346,1204,-93.22109018,2.710887101,-20.44878456,-13.96773166,6.102488192,0.001834714,74.4748132,8.097312383,0.021536036,10012.89742,21054.30968,-0.766706483,10.83056532,80442812.69,-14.28746694,2592,-0.059632386,0.434440198,463650000,8.311998013
1293,2.687888637,3.944705247,-6.578622585,11.66738168,946,-78.58398408,2.033183513,-19.34909381,-17.44924163,5.844006185,0.001029146,61.59818832,7.434368627,0.017674781,10444.28295,23729.69039,-0.833075745,11.00134393,83369395.89,-7.126412609,2193,-0.004415221,0.266325408,463800000,8.27259972
1302,2.691167139,4.009790294,-6.367047204,12.02207734,980,-88.21425877,2.598345789,-19.42605631,-20.06651663,5.935461279,0.001257282,70.29394229,7.737653462,0.01753313,15424.4394,22815.37605,-0.238492094,10.71879372,80905006.31,-11.44324224,2287,-0.093606752,0.269395804,463950000,8.234296922
1388,2.698136141,4.102311373,-6.428890127,12.50423137,1049,-95.58087109,3.182490211,-19.56437305,-21.94114803,5.927516542,0.001410589,80.84831577,7.491122394,0.018713004,18890.51896,9054.050765,-0.222991369,11.42673417,74799526.71,-20.7329915,2435,-0.065064713,0.481564066,464100000,8.194998629
2388,2.749901382,5.200438816,-7.088233581,11.68838958,1620,-75.64014737,3.43612696,-22.201951,-14.26717903,6.591064267,0.001348117,62.94645977,9.592334327,0.026368854,27198.04086,54846.86389,-0.480013237,11.20578258,95328182.43,-3.719841533,2988,-0.204470539,0.208800829,464250000,8.15669583
1338,2.684096579,3.946473696,-6.983666668,11.53772852,981,-90.59815947,2.614145728,-19.47571711,-16.54204355,5.799546934,0.001005444,65.45150134,7.294786384,0.018196392,12318.52314,11102.86278,-0.399246276,10.41661529,75989448.97,-11.30478164,2284,-0.081462191,0.50789457,464400000,8.117297538
1294,2.69667292,3.900664977,-6.374113228,12.00063602,901,-95.62117586,2.153866785,-19.55036219,-23.36167514,5.820243863,0.00129971,72.48343746,7.311453295,0.017366481,9908.657949,7789.956379,-0.805269025,10.88677248,73777301.8,-17.91786116,2146,-0.079935989,0.472454955,464550000,8.077899245
1644,2.705398116,4.211141287,-6.855670823,11.64907714,1177,-82.01569998,3.285669272,-20.7024935,-16.41598855,6.006443087,0.001332434,66.64405905,7.816522692,0.020076192,14474.32001,21281.17077,-0.637402248,11.09429238,78756474.06,-9.226679337,2406,-0.166108433,0.298790604,464700000,8.039596446
866,2.651109583,3.735164337,-6.132483029,12.10785493,679,-93.08183531,2.43581148,-18.20145571,-17.06732303,5.657264285,0.00108564,65.37701048,6.935349074,0.013200259,14628.94293,2543.077594,-0.891168501,11.3191825,70823726.03,-18.85003936,1692,-0.062251837,0.636717784,464850000,8.000298154
2236,2.756570792,5.193405043,-7.557745628,11.88390988,1530,-91.2807213,3.578254115,-22.38583141,-18.52418082,6.603468018,0.001359282,74.32090077,9.909171977,0.026605495,20098.70757,44569.88872,-1.183722387,10.71061713,87413656.99,-13.37420527,3084,-0.155958128,0.293642251,465000000,7.960899861
1568,2.709699148,4.187227981,-6.867812522,12.42673236,1200,-98.53441549,2.795716157,-19.82217278,-21.24898013,5.951764462,0.001406473,70.14719801,7.544439593,0.020732789,10956.06055,8990.445681,-1.150549341,11.24299215,74498366.11,-15.10733814,2555,-0.099936026,0.427033926,465150000,7.922597062
1790,2.704880557,4.471643018,-7.245295336,11.90519032,1262,-74.53524333,3.036070508,-20.32258731,-11.56901449,6.189781684,0.001427327,56.49155397,8.672158188,0.020364494,18950.86354,43914.06315,-0.909376273,11.11721502,90465671.57,-3.695570368,2483,-0.174009545,0.217255405,465300000,7.88319877
1760,2.722129213,4.318477078,-7.057966811,12.42347406,1275,-93.96486537,3.450074542,-20.58489935,-19.53575044,6.132845449,0.00155178,55.88304971,8.019998682,0.021141078,16870.61965,27808.24393,-0.610741179,11.83072547,83598185.58,-11.75298865,2589,-0.142556499,0.241926233,465450000,7.844895971
2816,2.796735395,5.900849714,-8.64265984,13.05541718,2026,-93.2065205,3.363925958,-22.27981385,-20.98218196,6.974027309,0.002432691,77.02359266,10.15845162,0.029221883,30736.96559,42100.05941,-1.325043608,11.64989948,90356772.48,-14.79544666,3497,-0.032569944,0.225994817,465600000,7.805597678
2526,2.755340192,4.970120728,-7.496282604,11.60627097,1723,-88.29599798,3.571900236,-21.31720967,-17.78989813,6.419076317,0.001079287,70.87826504,8.698178974,0.026120547,15302.83958,30739.33113,-0.881912687,11.27869173,85248948.73,-10.36375527,3012,-0.155595482,0.287583896,465750000,7.766199385
1684,2.70612065,4.287909728,-7.890392948,12.10167137,1230,-88.88323972,2.735479332,-20.49375265,-16.86092996,6.13136487,0.002023446,78.51561967,8.049396119,0.021494374,12330.2233,23526.84807,-0.538499104,11.19262298,80690180.39,-13.37709104,2665,-0.090787783,0.347140436,465900000,7.727896587
2238,2.739427449,4.702412777,-7.32238182,11.76170571,1557,-97.81579885,3.758671928,-21.41024158,-21.20411142,6.283282841,0.001627393,75.18824271,8.245947995,0.025560607,12413.2644,17924.62118,-0.924244133,11.29170874,78592736.84,-15.86807982,3000,-0.130157214,0.327614682,466050000,7.688498294
1646,2.722268319,4.244764106,-7.572951363,11.62529345,1227,-101.2006255,2.473006674,-20.06760967,-21.44224937,6.062829069,0.001854391,69.61470451,7.934699285,0.022002653,13541.54185,17980.72699,-0.219481564,10.94001644,79712290.22,-13.8663216,2717,-0.041206465,0.329700886,466200000,7.649100002
1842,2.739912954,4.310932379,-7.657783275,11.87954671,1415,-89.64764406,2.472150533,-19.97276003,-20.01951325,6.081165089,0.002158022,80.56951466,7.79113373,0.022857562,12492.68937,17318.18654,-0.942247509,11.1777656,80348949.98,-15.32339564,2773,-0.054215044,0.313547259,466350000,7.610797203
2960,2.791647177,6.126288314,-8.9966024,11.80226851,1982,-96.0080989,4.09856474,-22.85353022,-21.17742668,6.917119993,0.001897858,72.29892601,10.28153488,0.030596736,14624.54208,32876.71521,-1.371793844,11.56669647,83847006.8,-14.29480311,3371,-0.138648445,0.289936905,466500000,7.571498909
2974,2.799931298,6.086381632,-9.52155647,12.02773747,2059,-92.68960606,3.507214676,-22.45202942,-17.09625476,7.069121896,0.003157908,79.6020665,10.90890424,0.030666729,17377.47713,51547.70238,-0.986708522,11.86795717,92689427.91,-13.96341254,3581,-0.011591946,0.231861154,466650000,7.533196111
2412,2.764892133,4.96441259,-7.761354037,12.24639067,1719,-88.51694152,3.442436224,-21.90802547,-18.65105822,6.4707886,0.002569962,77.46291275,8.987468693,0.027492068,19733.34102,36477.0763,-1.441852415,11.38335504,87389705.43,-12.65664805,3266,-0.100292711,0.312017636,466800000,7.493797818
2568,2.78106139,4.99682612,-7.418505982,11.8257895,1785,-105.6163667,4.312683616,-22.48400344,-21.27455289,6.40552597,0.001962694,68.52233961,8.458611669,0.029890145,10877.83489,14242.60779,-1.246653851,11.66461846,77877740.05,-17.90529579,3435,-0.124669833,0.353976182,466950000,7.454399525
2724,2.798467014,5.308527076,-8.057403255,12.17815071,1917,-108.4369043,4.49602201,-23.10503175,-29.22032156,6.571402101,0.002841439,90.98681768,8.851658854,0.030341764,11479.67079,14577.43347,-0.836353083,11.46249124,78900594.34,-25.63430751,3508,-0.103651769,0.390377402,467100000,7.416096727
2738,2.793744846,5.558193589,-8.843438792,12.26060579,1974,-95.32375616,3.579233134,-22.35665794,-20.65809316,6.781036943,0.002299624,82.75720704,9.576304591,0.029891812,13271.50798,36286.79401,-1.327531836,11.50569612,87453292.98,-16.11262404,3564,-0.101885123,0.271392611,467250000,7.376798434
3656,2.828156431,6.367451805,-9.149916447,11.43461464,2465,-94.47227961,4.139911412,-23.39522236,-20.36357132,7.185612969,0.002870577,80.29909705,10.68502682,0.035439553,17029.76615,42602.43411,-1.639485119,11.41267617,88770852.23,-15.95267789,3952,-0.101789082,0.310592313,467400000,7.338495636
2324,2.767153658,4.920104381,-7.415340003,11.72528327,1592,-100.7951183,4.069910724,-21.87427342,-23.37857675,6.379839453,0.001804084,75.8781839,8.438004604,0.02743374,11193.13287,13673.10606,-0.945657581,11.66113063,77496235.32,-17.78183466,3199,-0.115001134,0.438363063,467550000,7.299097343
2954,2.821002308,5.767549173,-8.73256845,12.6171543,2085,-96.44367992,3.589516347,-22.86674044,-20.75524565,6.918651371,0.002638173,79.07004984,9.964430837,0.032031583,15956.29228,33495.01487,-1.214635829,11.48593837,86775141.66,-16.98381845,3780,-0.092399763,0.40878872,467700000,7.25969905
3278,2.805457049,6.066172331,-8.888014547,11.88643088,2299,-104.2468837,3.998120652,-23.21300501,-27.7824092,6.969409843,0.004249055,92.38103617,9.972210064,0.033381439,16786.08391,28463.01047,-1.234720654,11.64757518,82741968.69,-22.66745344,3920,-0.112595541,0.307985135,467850000,7.221396252
3386,2.83810514,6.675783654,-8.813876685,11.8365838,2332,-90.78176857,4.389079858,-23.69235065,-20.41901687,7.427778922,0.002717419,76.36379884,12.00306665,0.035951165,28639.95774,71241.72502,-1.51154686,11.97710234,98992603.28,-10.65017235,4056,-0.180485998,0.118535558,468000000,7.182097959
2382,2.775064449,4.815847863,-7.611159519,11.25654761,1697,-102.1089674,4.191230379,-21.76482646,-26.6915135,6.357651109,0.00238463,88.62954507,8.334926072,0.027832031,12689.82148,15722.01777,-0.891085841,11.10021384,78166340.57,-23.93750116,3337,-0.122587994,0.404075444,468150000,7.142699666
4610,2.940624614,7.97588308,-9.882070658,11.44214105,3171,-96.64999519,4.91588584,-25.33981187,-22.33738544,8.331273315,0.039496012,89.93112662,13.67704992,0.04412196,17885.19779,66501.63953,-2.115496229,12.1207009,96754480.55,-20.85709607,4925,-0.106993946,0.178636354,468300000,7.104396868
3024,2.807712766,5.468759208,-9.095471685,11.82343899,2051,-92.81809922,4.192017901,-23.41585459,-22.28370157,6.735555881,0.001577067,79.4732231,9.473511812,0.032026584,21174.04098,45579.40776,-1.230982881,11.69617144,91101866.2,-13.32120726,3653,-0.127309756,0.193107138,468450000,7.064998575
4448,2.930080678,8.922579883,-10.98610832,11.32608944,3039,-94.94880952,3.798950352,-25.16226618,-21.35330843,8.804862093,0.036042873,86.07407241,16.01324452,0.043743667,27072.25032,94211.36499,-2.058510774,12.03822525,104628412.1,-14.14905582,4753,-0.097179925,0.146845659,468600000,7.026695776
2492,2.795857083,5.008057668,-8.686409534,11.40480993,1726,-100.7622343,4.090960963,-22.98020247,-20.52860781,6.526205051,0.001653979,80.15372416,9.125192704,0.030638399,13301.82251,25769.95683,-1.178198389,11.92452361,80736159.09,-18.97117451,3519,-0.134504063,0.328727979,468750000,6.987297484
3402,2.853464217,5.909245705,-9.010648084,11.36667854,2256,-90.44123633,4.248598274,-23.94943174,-21.8673162,7.004869863,0.002761984,75.1958644,10.24537884,0.037157703,20527.6602,44596.75772,-1.397186177,11.7070486,90761217.4,-11.27208738,4131,-0.129453894,0.280994293,468900000,6.947999191
3540,2.854038662,5.823812137,-8.678929828,11.677872,2464,-105.0629159,4.730267308,-24.17373778,-25.52998747,6.949047457,0.004785422,80.57656085,9.593595645,0.038390905,14377.13816,26667.37141,-1.651042841,11.61735523,83700553.23,-20.62106133,4329,-0.154271873,0.284208648,469050000,6.909696392
2940,2.821064512,5.668825108,-8.072709691,12.39949344,2114,-98.87009663,4.448970317,-22.56579393,-24.57921735,6.885149977,0.001735385,81.98645016,9.984170423,0.032349883,15050.39942,39810.15855,-1.746230455,12.15419007,90379070.48,-16.72032515,3859,0.023449225,0.155346809,469200000,6.8702981
2368,2.774386429,4.475126335,-7.738307562,12.08495512,1794,-106.3703884,3.582883155,-21.45874889,-27.77804111,6.116218741,0.002920351,82.21447402,7.621133545,0.02818866,12222.66045,4930.532326,-0.697186255,11.36412135,74611761.4,-21.68337297,3488,-0.09780449,0.511604204,469350000,6.830899807
3472,2.839129652,6.811873098,-8.516463063,11.63170321,2329,-101.3022015,4.808490761,-24.14994162,-20.98456444,7.406891662,0.004493148,81.17719319,11.50216905,0.035181247,21906.66816,49642.46592,-1.900495605,11.79342346,89718007.47,-17.14649432,3917,-0.138147625,0.269265287,469500000,6.792597008
3100,2.850009651,5.354575536,-9.18263582,11.91511757,2131,-104.4612352,3.308989857,-23.43687857,-25.30382563,6.690999911,0.003649403,88.52341202,8.979008597,0.034189686,12077.1305,16263.15122,-1.534144638,11.46362182,80229233.03,-23.80839275,3979,-0.099241177,0.368282442,469650000,6.753298716
3376,2.846940824,6.331242496,-8.471645369,11.48459924,2320,-101.2264192,4.46867576,-24.75114302,-23.36674337,7.192660578,0.002701668,74.66545147,10.86812746,0.037427674,17357.44292,41967.02022,-1.074248297,12.08212749,87106239.86,-14.07314585,4176,-0.172524933,0.347468267,469800000,6.714995917
3346,2.849307088,6.114992372,-9.52330092,11.60359841,2311,-92.62246369,4.03255038,-22.42959449,-19.09126269,7.109055984,0.003487436,79.81910053,10.35629902,0.034914609,18092.09872,39128.0768,-1.542621443,11.04451684,88532936.45,-15.62053007,3878,-0.119678242,0.20592404,469950000,6.675597624
3806,2.880154507,7.202938201,-9.135660567,11.67783211,2573,-97.93495163,4.387028015,-24.45420237,-20.5562088,7.730156826,0.003812045,75.39498015,13.74161374,0.038964177,27699.96851,85992.38843,-1.33909048,12.13661956,104074136.6,-11.89182717,4285,-0.099049852,0.185026297,470100000,6.636199332
2922,2.827270212,5.718578548,-9.182724282,12.1839064,2100,-100.5574036,3.108890595,-23.17188166,-24.29947621,6.837295156,0.002275092,87.30485522,9.49353014,0.031939926,13600.92644,21677.52939,-1.303878676,11.53563366,82180399.19,-22.62250023,3814,-0.111297651,0.36241123,470250000,6.597896533
2530,2.798794241,4.943416746,-7.693219283,11.4924871,1821,-107.1659217,3.766598328,-22.66891957,-27.05587565,6.417671732,0.00276595,86.66494234,8.48179185,0.02978349,10277.22934,12306.34148,-1.273787702,11.14299705,77573765.13,-24.63647335,3526,-0.105711086,0.54192549,470400000,6.55859824
3680,2.891192512,6.859058922,-9.087480292,11.74120917,2559,-94.16614495,4.792017238,-24.94539876,-20.48621223,7.515231166,0.005658719,80.09256957,11.60174071,0.038139265,16745.31146,46991.55607,-1.723359542,11.64000573,91031064.94,-15.18239849,4256,-0.084038473,0.208824614,470550000,6.519199948
3122,2.829905242,5.460029575,-8.719318988,11.93502027,2184,-97.23006245,4.34189465,-23.41715307,-23.77213869,6.772731199,0.003691945,84.47428808,9.515342425,0.034672968,14561.19102,35104.93601,-1.104934174,11.24939421,88729173.97,-17.62909788,3966,-0.060317761,0.325590711,470700000,6.480897149
3624,2.870862119,6.433469681,-9.107221531,11.76086811,2457,-104.5435035,4.034521993,-24.97260163,-19.77668052,7.261564805,0.004926553,77.03732052,10.92989024,0.039335804,16073.78318,41668.48926,-2.343588775,12.49682022,89293038,-16.71444866,4375,-0.096946037,0.26762889,470850000,6.441498856
3252,2.843799319,5.439726446,-8.585333908,11.86215584,2276,-107.3810025,4.218088644,-23.26110108,-25.30236996,6.69113459,0.00486782,88.64067181,8.860271687,0.035409556,12055.55318,16660.27842,-1.710367402,11.50902541,80756638.48,-25.96329096,4086,-0.084167155,0.389954348,471000000,6.403196058
3582,2.863593123,6.072417626,-8.610761199,11.76745567,2409,-109.1453177,4.562261482,-24.15844944,-31.23470945,7.101054706,0.00185694,85.04503136,10.1881806,0.037382679,14128.80512,32443.03151,-1.269575543,11.916927,85172804.41,-20.85779036,4065,-0.12010881,0.253672119,471150000,6.363797765
3986,2.89306013,7.587385067,-10.25839218,11.6959088,2686,-90.86238733,4.231222685,-24.80224425,-20.7048011,7.923194278,0.007176459,80.47359978,12.59763942,0.040054061,28757.64743,72257.7278,-1.683226041,11.92770075,106128543.8,-11.19480097,4486,-0.094481015,0.143058898,471300000,6.324499472
4050,2.897800078,7.494349252,-10.9814598,11.48092457,2738,-87.82979211,4.376436708,-23.87348854,-19.28521469,7.996251815,0.007177359,81.30565008,13.57624466,0.039459124,34257.71626,86990.37109,-1.343491812,12.03711345,104159183.6,-10.95866234,4399,-0.126401524,0.234899622,471450000,6.286196674
5486,3.020085187,9.243560068,-12.00442094,11.87877161,3615,-94.88440035,3.370431655,-26.43142351,-18.82612509,9.246292471,0.244364874,85.58390491,15.84292054,0.049979669,28835.49641,93415.23518,-2.185709334,12.09468752,105670507.1,-14.44068387,5433,-0.054676824,0.131061915,471600000,6.246798381
2924,2.818832023,5.324518767,-8.367684239,11.61528944,2004,-109.0222979,4.410614913,-22.84249199,-27.77122433,6.636555561,0.002219027,87.20369967,8.911778462,0.033596416,9246.964404,12749.54731,-1.61722353,11.71900916,78766405.56,-26.61744083,3810,-0.103772414,0.410064974,471750000,6.208495582
3832,2.885747356,5.892452413,-8.559969009,11.3616892,2651,-110.3596458,5.297948705,-24.92558608,-28.41795602,6.966011116,0.008547825,91.78959157,9.429416524,0.04015905,10093.81413,14990.78873,-1.567815813,11.45464947,80758315.74,-28.87963125,4478,-0.119643814,0.311080371,471900000,6.169097289
3008,2.813080887,5.145128813,-8.060722655,12.16324142,2176,-108.8098393,3.635838549,-22.57215395,-31.49219116,6.515306985,0.001392532,89.66918681,8.385752737,0.031834938,16871.97598,8253.154543,-0.815213771,11.30525842,77195098.79,-28.61867755,3737,-0.09058237,0.418242016,472050000,6.129798996
3362,2.862342904,6.36499618,-8.933079377,12.12898632,2444,-94.52622688,4.460873446,-24.2066903,-23.54359143,7.303651599,0.00543061,82.30422013,11.37236325,0.036842737,16249.43284,52950.7752,-0.944833346,11.57796497,96284242.75,-14.60006899,4278,-0.064271379,0.154417206,472200000,6.091496198
4430,2.94795965,7.577631331,-9.717206991,12.34877903,3058,-101.3376054,5.332666768,-26.19141848,-25.17141265,8.035907864,0.03203126,83.03855684,12.80864128,0.043380373,18630.99509,60300.13888,-2.252768345,12.28653662,95229018.6,-18.14158649,4892,-0.054585678,0.178571837,472350000,6.052097905
3638,2.87236376,6.964421864,-8.910097803,12.02847407,2510,-90.4687788,4.390778027,-24.0100789,-19.06696605,7.560305719,0.006228031,86.74861652,12.18523634,0.036771078,19220.35681,57457.84355,-1.948071101,11.8349223,95568078.7,-15.06021021,4167,-0.024744498,0.208375601,472500000,6.012699612
3690,2.871562646,6.463180501,-8.479725488,11.41163672,2503,-98.01275168,4.792911755,-24.40990363,-26.4718138,7.295551507,0.004094245,88.34561858,10.86418309,0.038195926,14088.80406,36409.22164,-1.714403598,11.98421224,86622871.5,-18.64072721,4284,-0.12618297,0.34214704,472650000,5.974396814
