ffti_num_peaks_1,ffti_num_peaks_10,ffti_num_peaks_11,ffti_num_peaks_12,ffti_num_peaks_13,ffti_num_peaks_14,ffti_num_peaks_15,ffti_num_peaks_16,ffti_num_peaks_17,ffti_num_peaks_18,ffti_num_peaks_19,ffti_num_peaks_2,ffti_num_peaks_20,ffti_num_peaks_3,ffti_num_peaks_4,ffti_num_peaks_5,ffti_num_peaks_6,ffti_num_peaks_7,ffti_num_peaks_8,ffti_num_peaks_9,ffti_range_-1000_-500,ffti_range_-1500_-1000,ffti_range_-2000_-1500,ffti_range_-2500_-2000,ffti_range_-3000_-2500,ffti_range_-3500_-3000,ffti_range_-4000_-3500,ffti_range_-500_0,ffti_range_0_500,ffti_range_1000_1500,ffti_range_1500_2000,ffti_range_2000_2500,ffti_range_2500_3000,ffti_range_3000_3500,ffti_range_3500_4000,ffti_range_500_1000,fftr_num_peaks_1,fftr_num_peaks_10,fftr_num_peaks_11,fftr_num_peaks_12,fftr_num_peaks_13,fftr_num_peaks_14,fftr_num_peaks_15,fftr_num_peaks_16,fftr_num_peaks_17,fftr_num_peaks_18,fftr_num_peaks_19,fftr_num_peaks_2,fftr_num_peaks_20,fftr_num_peaks_3,fftr_num_peaks_4,fftr_num_peaks_5,fftr_num_peaks_6,fftr_num_peaks_7,fftr_num_peaks_8,fftr_num_peaks_9,fftr_range_-1000_-500,fftr_range_-1500_-1000,fftr_range_-2000_-1500,fftr_range_-2500_-2000,fftr_range_-3000_-2500,fftr_range_-3500_-3000,fftr_range_-4000_-3500,fftr_range_-500_0,fftr_range_0_500,fftr_range_1000_1500,fftr_range_1500_2000,fftr_range_2000_2500,fftr_range_2500_3000,fftr_range_3000_3500,fftr_range_3500_4000,fftr_range_500_1000,num_peaks_1,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_2,num_peaks_20,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,range_-1000_-500,range_-1500_-1000,range_-2000_-1500,range_-2500_-2000,range_-3000_-2500,range_-3500_-3000,range_-4000_-3500,range_-500_0,range_0_500,range_1000_1500,range_1500_2000,range_2000_2500,range_2500_3000,range_3000_3500,range_3500_4000,range_500_1000
49634,6998,6481,6049,5565,5234,4930,4625,4369,4172,3888,30868,3700,21249,16228,13267,11232,9788,8709,7759,19827,7546,3162,1550,1043,760,572,38000,38002,7546,3162,1550,1043,760,572,19827,49543,7149,6557,6117,5579,5247,4957,4683,4435,4239,3951,30831,3755,21327,16347,13387,11279,9849,8825,7965,20436,7630,3040,1514,1038,768,574,37724,37224,7858,3253,1600,1024,704,580,19960,31656,5405,5009,4591,4202,3876,3524,3237,2996,2799,2620,19277,2497,13263,10417,8739,7699,6920,6370,5890,0,0,0,0,0,0,0,13110,136890,0,0,0,0,0,0,0
49575,7257,6502,6046,5557,5120,4839,4546,4288,4073,3884,30049,3671,21036,16303,13553,11648,10029,8935,8106,19945,7398,3130,1623,1000,777,599,37684,37686,7398,3130,1623,1000,777,599,19945,49548,7299,6561,6085,5597,5145,4845,4575,4303,4087,3863,30090,3645,20898,16244,13566,11618,10026,8945,8067,20022,7544,3074,1574,1040,720,600,37051,37802,7928,3172,1710,938,714,584,19798,30894,5493,5082,4674,4257,3882,3523,3236,2997,2784,2625,18680,2504,12823,10195,8627,7650,6941,6369,5918,0,0,0,0,0,0,0,16207,133793,0,0,0,0,0,0,0
50130,7116,6459,5921,5518,5163,4805,4526,4289,4025,3837,31095,3675,21178,16719,13641,11550,10091,8724,7880,19999,7722,3129,1595,1036,771,575,37621,37623,7722,3129,1595,1036,771,575,19999,50229,7178,6526,5984,5602,5201,4805,4501,4267,4027,3847,30980,3693,21044,16625,13526,11454,10048,8682,7876,20262,7636,3032,1642,978,798,598,37682,37227,7912,3126,1614,1074,788,584,19788,31409,5479,5109,4674,4230,3835,3496,3205,2962,2781,2613,19222,2477,13103,10251,8635,7625,6896,6375,5895,0,0,0,0,0,0,0,12888,137112,0,0,0,0,0,0,0
49945,7080,6504,5973,5558,5162,4839,4563,4259,4040,3846,29997,3648,21700,17078,13656,11616,9914,8848,7939,20246,7828,3066,1605,977,689,505,38041,38041,7828,3066,1605,977,689,505,20246,49932,7086,6516,5996,5546,5188,4864,4540,4252,4036,3816,30050,3666,21636,16998,13648,11593,9869,8833,7896,19948,7826,3034,1522,986,688,452,38164,38411,8018,3128,1574,950,740,542,20072,31430,5434,5037,4657,4240,3857,3518,3214,2938,2765,2599,19089,2449,13114,10316,8686,7646,6938,6409,5905,0,0,0,0,0,0,0,12755,137245,0,0,0,0,0,0,0
50576,7144,6441,5948,5541,5136,4846,4571,4310,4021,3845,30010,3669,21406,16667,13642,11628,9965,8855,7977,20140,7810,3088,1491,938,679,487,38192,38194,7810,3088,1491,938,679,487,20140,50460,7211,6481,5989,5595,5213,4863,4571,4331,4073,3897,30035,3727,21359,16649,13661,11729,9913,8873,7993,20194,7838,3072,1560,844,720,452,38196,38223,7554,3110,1490,952,664,484,20208,31419,5464,5057,4646,4231,3849,3509,3225,2972,2766,2606,19222,2461,13233,10362,8762,7646,6941,6407,5926,0,0,0,0,0,0,0,12828,137172,0,0,0,0,0,0,0
50090,7132,6506,5947,5561,5137,4808,4517,4200,3989,3821,30950,3568,20902,16724,13797,11337,9816,8635,7747,20046,7433,2878,1485,984,722,475,37738,37740,7433,2878,1485,984,722,475,20046,50162,7112,6466,5982,5576,5134,4826,4596,4272,4022,3862,31000,3626,21026,16680,13728,11196,9832,8620,7776,19838,7728,3019,1504,906,686,534,37208,38050,7568,3118,1598,896,672,500,19730,31533,5445,5067,4649,4229,3867,3517,3231,2991,2793,2644,19242,2496,13170,10288,8606,7627,6878,6312,5850,0,0,0,0,0,0,0,14003,135997,0,0,0,0,0,0,0
49767,7126,6524,5995,5562,5165,4855,4584,4344,4068,3835,29993,3662,22029,16855,13612,11462,9948,8772,7806,19977,7936,3093,1628,1011,754,562,37805,37807,7936,3093,1628,1011,754,562,19977,49734,7119,6577,6055,5585,5121,4809,4521,4297,4061,3813,29947,3649,22057,16639,13417,11401,9997,8905,7839,20028,7776,3228,1570,1096,738,582,37591,38004,7788,3110,1634,1102,742,530,19994,31360,5419,5010,4607,4199,3826,3541,3234,2979,2766,2615,19207,2496,13144,10237,8695,7636,6947,6350,5887,0,0,0,0,0,0,0,13346,136654,0,0,0,0,0,0,0
49180,7157,6438,5956,5558,5184,4862,4527,4251,4024,3889,30465,3695,21925,16660,13734,11644,9998,8935,8118,19931,7721,2952,1501,978,718,543,37785,37787,7721,2952,1501,978,718,543,19931,49337,7160,6420,5992,5626,5210,4860,4554,4250,4048,3880,30326,3700,21918,16712,13682,11612,10010,8924,8098,19868,7660,3160,1584,1006,678,548,37944,37454,7510,3048,1568,956,754,560,19963,31019,5596,5166,4758,4350,3949,3571,3303,3056,2857,2703,18906,2573,12991,10231,8688,7666,6985,6436,5981,0,0,0,0,0,0,0,13549,136451,0,0,0,0,0,0,0
50183,7103,6359,5919,5514,5149,4836,4514,4289,4040,3854,30643,3701,21052,16878,13482,11508,10014,8659,7836,19932,7855,3169,1529,1004,729,539,38016,38018,7855,3169,1529,1004,729,539,19932,50392,7091,6379,5919,5501,5139,4849,4531,4313,4095,3893,30615,3743,21165,16727,13477,11435,9951,8651,7831,19930,7838,3244,1570,1030,702,608,37428,38243,7788,3302,1536,956,662,566,20202,31853,5412,4974,4567,4183,3836,3514,3235,2973,2799,2607,19518,2460,13274,10345,8737,7693,6903,6302,5835,0,0,0,0,0,0,0,11913,138087,0,0,0,0,0,0,0
49455,7182,6428,5940,5484,5105,4791,4475,4224,3991,3795,30076,3619,21787,17386,13716,11261,9850,8754,7973,19912,7399,3026,1507,1030,682,564,37631,37633,7399,3026,1507,1030,682,564,19912,49249,7213,6347,5849,5409,5023,4709,4427,4177,3939,3739,30119,3577,21859,17369,13712,11278,9858,8780,7996,19622,7484,2948,1574,996,670,518,37660,37462,7622,3006,1556,1042,700,620,19941,30725,5539,5122,4721,4273,3913,3539,3220,2966,2758,2581,18707,2429,12893,10140,8545,7509,6869,6390,5944,0,0,0,0,0,0,0,14479,135521,0,0,0,0,0,0,0
49210,6999,6426,5967,5462,5060,4812,4548,4290,4054,3851,30108,3675,21577,16606,13539,11532,9991,8757,7782,20023,7665,3155,1689,1033,735,550,37596,37598,7665,3155,1689,1033,735,550,20023,49076,6892,6358,5870,5386,5022,4736,4502,4274,4037,3799,30032,3609,21584,16580,13540,11510,9932,8606,7654,20136,7858,3296,1534,1020,670,618,38093,37316,7692,3062,1658,1012,736,580,19702,30884,5506,5101,4679,4274,3877,3510,3223,2996,2787,2607,18690,2485,12732,10058,8543,7574,6928,6386,5923,0,0,0,0,0,0,0,15228,134772,0,0,0,0,0,0,0
49413,7194,6544,5974,5516,5161,4848,4574,4303,4046,3831,29966,3655,21395,17205,13841,11453,9962,8802,7944,20043,7828,3071,1469,942,656,495,38369,38371,7828,3071,1469,942,656,495,20043,49486,7158,6534,6022,5562,5190,4928,4672,4380,4050,3822,29946,3652,21478,17217,13961,11445,9831,8675,7842,19950,8124,3056,1438,902,616,522,38431,37804,8040,3162,1434,912,712,512,20122,31567,5459,5061,4648,4224,3843,3527,3254,3012,2810,2657,19316,2533,13132,10357,8756,7704,6897,6326,5891,0,0,0,0,0,0,0,12921,137079,0,0,0,0,0,0,0
50361,7255,6609,5996,5571,5166,4800,4498,4251,4008,3821,29394,3652,21295,16238,13375,11405,9998,8869,7957,19897,7661,3058,1592,981,737,529,37974,37976,7661,3058,1592,981,737,529,19897,50275,7222,6558,5964,5540,5090,4790,4504,4240,4017,3831,29292,3685,21400,16161,13405,11507,10054,8932,7944,19838,7736,3056,1474,1024,704,560,37928,37807,7804,3032,1486,1066,692,544,20286,31124,5482,5085,4701,4250,3887,3550,3259,3004,2825,2675,18963,2548,12967,10222,8651,7635,6914,6370,5929,0,0,0,0,0,0,0,14232,135768,0,0,0,0,0,0,0
51587,7190,6560,6094,5652,5319,4969,4667,4311,4100,3841,28866,3647,21296,16384,13381,11332,9913,8826,7937,19660,7383,2904,1519,965,735,579,37076,37078,7383,2904,1519,965,735,579,19660,51857,7133,6531,6059,5651,5347,4979,4711,4349,4161,3917,29034,3713,21360,16450,13444,11266,9742,8662,7854,19224,7312,2958,1496,1000,642,558,37065,37870,7506,2950,1556,976,714,572,19344,30920,5454,5047,4625,4224,3839,3501,3223,2975,2789,2622,19010,2491,12996,10229,8649,7632,6945,6381,5873,0,0,0,0,0,0,0,14493,135507,0,0,0,0,0,0,0
48891,7103,6441,5948,5468,5144,4887,4626,4393,4183,3925,29973,3681,21051,16496,13825,11731,10209,9083,8049,19930,7484,3149,1528,1054,771,578,37512,37514,7484,3149,1528,1054,771,578,19930,49180,7152,6474,5954,5476,5126,4822,4570,4326,4140,3936,29949,3672,21087,16483,13791,11801,10217,9062,8132,19778,7588,2968,1596,984,736,558,37719,37818,7692,3074,1536,984,704,562,19626,31496,5499,5079,4689,4272,3883,3558,3258,3005,2783,2616,19216,2464,13126,10280,8736,7643,6890,6356,5909,0,0,0,0,0,0,0,12942,137058,0,0,0,0,0,0,0
49908,7092,6460,6032,5614,5186,4877,4591,4322,4058,3857,30603,3636,21313,16094,13432,11445,9856,8731,7864,19930,7825,3216,1598,942,748,512,38113,38115,7825,3216,1598,942,748,512,19930,50344,7198,6598,6144,5690,5228,4914,4602,4308,4040,3832,30533,3614,21301,16261,13498,11424,9802,8696,7874,20068,8020,3186,1628,944,712,542,38035,37918,7926,3124,1646,916,698,484,19978,31631,5520,5080,4682,4302,3916,3577,3289,3048,2843,2665,19536,2524,13396,10448,8791,7760,6993,6399,5939,0,0,0,0,0,0,0,11806,138194,0,0,0,0,0,0,0
49905,7121,6556,5939,5484,5076,4809,4483,4252,4049,3869,30516,3649,21639,16297,13577,11585,10054,8858,7798,19756,7550,3086,1660,996,836,638,37305,37307,7550,3086,1660,996,836,638,19756,50154,7100,6588,6010,5530,5106,4844,4482,4210,4008,3842,30578,3616,21674,16312,13540,11585,10109,8911,7834,19822,7500,3062,1682,1068,760,594,37437,37056,7608,3022,1598,1072,834,574,19858,31200,5511,5086,4688,4275,3908,3553,3293,3038,2820,2669,19057,2546,13045,10164,8537,7586,6956,6398,5927,0,0,0,0,0,0,0,13006,136994,0,0,0,0,0,0,0
49103,7072,6384,5882,5444,5097,4789,4511,4226,3997,3805,30492,3628,21536,16794,13732,11641,9891,8795,7943,20027,7562,3094,1621,1024,808,625,37106,37108,7562,3094,1621,1024,808,625,20027,48972,6949,6339,5877,5421,5037,4715,4435,4130,3902,3722,30208,3536,21446,16694,13678,11605,9849,8747,7865,19706,7546,3182,1560,1032,782,532,37225,37620,7508,3080,1586,1066,850,642,19684,30379,5662,5212,4788,4347,3941,3583,3284,3019,2818,2662,18279,2516,12512,9966,8478,7545,6945,6436,6071,0,0,0,0,0,0,0,14808,135192,0,0,0,0,0,0,0
50729,7144,6545,6015,5603,5239,4861,4593,4352,4064,3843,30207,3672,21377,16558,13630,11435,9924,8658,7855,19752,7918,3183,1683,1017,698,505,38086,38088,7918,3183,1683,1017,698,505,19752,50701,7133,6573,6055,5627,5237,4871,4629,4371,4129,3909,30167,3706,21405,16325,13429,11315,9949,8669,7885,20258,7686,3230,1596,1020,722,534,38150,37586,7653,3304,1654,1032,658,562,20062,31351,5562,5116,4694,4271,3881,3549,3257,3000,2823,2658,19290,2530,13150,10268,8632,7639,6972,6434,6000,0,0,0,0,0,0,0,12891,137109,0,0,0,0,0,0,0
50103,7170,6569,6064,5649,5244,4941,4565,4317,4072,3857,30276,3648,21443,16668,13579,11490,10070,8816,7864,20216,7783,3171,1558,966,721,518,38021,38023,7783,3171,1558,966,721,518,20216,50275,7129,6531,5991,5579,5235,4875,4513,4223,4031,3803,30330,3626,21628,16657,13527,11485,10045,8725,7871,20198,7964,3106,1596,978,682,544,38163,38028,7786,3100,1542,988,698,468,20010,31423,5476,5063,4635,4220,3863,3507,3228,2967,2785,2632,19155,2487,13168,10274,8645,7639,6906,6370,5893,0,0,0,0,0,0,0,12216,137784,0,0,0,0,0,0,0
49669,7098,6482,6024,5600,5253,4906,4590,4322,4073,3837,29867,3624,21603,16778,13648,11509,9982,8831,7868,20332,7870,3127,1639,950,634,453,38150,38152,7870,3127,1639,950,634,453,20332,49851,7114,6454,5986,5546,5208,4820,4552,4286,4060,3850,29828,3625,21782,16773,13665,11547,10067,8790,7856,19964,7708,3004,1584,910,690,498,38327,38432,8110,3220,1530,984,688,460,20326,31319,5553,5112,4703,4287,3936,3572,3273,3031,2801,2646,19243,2508,13230,10418,8749,7732,7034,6480,5998,0,0,0,0,0,0,0,11687,138313,0,0,0,0,0,0,0
50051,7184,6403,5910,5506,5177,4895,4630,4369,4157,3920,29019,3707,20664,16330,13607,11873,10456,9111,8058,19666,7635,3131,1506,1055,722,561,37367,37369,7635,3131,1506,1055,722,561,19666,50191,7185,6443,5973,5555,5197,4865,4599,4349,4173,3887,28839,3673,20757,16389,13577,11659,10349,9121,8113,19708,7654,3034,1514,1030,782,532,37068,37372,7604,3126,1560,1010,636,532,19957,31199,5454,5042,4657,4273,3915,3547,3274,3008,2769,2606,18892,2480,12926,10136,8592,7600,6865,6316,5888,0,0,0,0,0,0,0,12841,137159,0,0,0,0,0,0,0
48656,6974,6434,5980,5473,5080,4801,4502,4274,4065,3813,30511,3546,21613,16829,13895,11507,9984,8961,7910,19633,7473,3064,1608,1062,754,653,37353,37355,7473,3064,1608,1062,754,653,19633,48535,6997,6477,6027,5515,5143,4827,4519,4277,4059,3831,30527,3601,21617,16811,13885,11483,9971,8953,7895,19536,7526,2952,1530,1094,806,664,37044,37814,7550,3175,1580,974,812,616,19556,30593,5458,5075,4670,4278,3915,3585,3241,3013,2815,2653,18466,2522,12666,10049,8488,7568,6880,6339,5888,0,0,0,0,0,0,0,15527,134473,0,0,0,0,0,0,0
49213,7204,6635,6144,5738,5412,5008,4583,4321,4063,3775,30027,3583,21390,16296,13527,11446,10011,8743,7904,19629,7409,2995,1693,1155,853,621,36892,36894,7409,2995,1693,1155,853,621,19629,49269,7328,6680,6124,5744,5396,5050,4597,4365,4077,3745,30147,3571,21445,16411,13535,11445,10041,8804,7970,19136,7316,3056,1558,1134,900,602,37104,36939,7508,3136,1646,1076,794,678,19692,30542,5611,5199,4760,4345,3940,3585,3283,3032,2806,2636,18535,2520,12781,10146,8628,7675,7026,6502,6026,0,0,0,0,0,0,0,15308,134692,0,0,0,0,0,0,0
49093,7130,6580,5827,5417,5092,4698,4399,4160,3952,3768,30877,3589,21951,16192,13408,11522,10167,8686,7739,19643,7273,3026,1568,951,708,582,37230,37232,7273,3026,1568,951,708,582,19643,49235,7192,6644,5848,5476,5090,4694,4416,4174,3986,3818,31002,3593,22086,16276,13446,11498,10142,8720,7816,19402,7658,2900,1468,940,730,590,37232,37227,7454,2862,1544,940,748,574,19784,31094,5448,5031,4644,4194,3850,3501,3221,2965,2749,2620,18869,2490,12881,10131,8509,7499,6844,6308,5881,0,0,0,0,0,0,0,15025,134975,0,0,0,0,0,0,0
49151,7314,6750,6302,5799,5383,4986,4586,4264,4012,3825,30241,3613,20869,16060,13067,11185,9817,8799,8059,19295,7485,2999,1602,1093,843,675,37456,37456,7485,2999,1602,1093,843,675,19295,49124,7296,6692,6188,5684,5279,4907,4533,4254,4022,3800,30382,3616,21038,16143,13092,11244,9818,8832,8038,19748,7342,2948,1608,1126,872,688,37436,37223,7346,3074,1592,1086,788,592,19500,30721,5682,5235,4825,4406,4001,3618,3299,3025,2808,2654,18611,2525,12849,10206,8719,7729,7075,6546,6118,0,0,0,0,0,0,0,15875,134125,0,0,0,0,0,0,0
50203,7101,6537,6000,5529,5167,4834,4552,4312,4025,3809,30238,3624,21235,16539,13608,11569,10126,9047,7971,20024,7871,3122,1633,929,728,500,37856,37858,7871,3122,1633,929,728,500,20024,50057,7136,6528,6004,5554,5208,4844,4602,4288,4023,3795,30322,3595,21362,16632,13558,11494,10088,9038,7976,19740,7718,3078,1566,918,700,484,38321,38096,7724,3060,1600,952,642,520,20072,31304,5423,5030,4620,4243,3870,3568,3283,3062,2850,2684,19079,2529,12957,10104,8559,7539,6847,6289,5813,0,0,0,0,0,0,0,13631,136369,0,0,0,0,0,0,0
50735,7098,6525,5981,5517,5108,4793,4514,4246,4051,3857,29626,3666,21256,16359,13428,11329,9913,8703,7830,20329,8087,3210,1569,925,654,442,38175,38177,8087,3210,1569,925,654,442,20329,50821,7157,6491,5891,5507,5101,4763,4497,4245,4033,3813,29703,3629,21147,16415,13453,11439,9981,8787,7935,20420,7952,3196,1618,924,636,424,38348,38460,8037,3190,1558,880,628,446,20062,31836,5511,5104,4714,4303,3901,3579,3290,3046,2829,2673,19412,2544,13370,10461,8721,7706,7001,6468,5971,0,0,0,0,0,0,0,11873,138127,0,0,0,0,0,0,0
47474,7295,6712,6140,5491,5065,4768,4564,4370,4138,3900,29200,3679,21461,17323,14413,11673,9812,8722,7921,19233,7197,2887,1567,1045,856,666,36545,36545,7197,2887,1567,1045,856,666,19233,47521,7256,6732,6144,5442,5038,4720,4480,4262,4004,3780,29239,3590,21513,17280,14368,11504,9688,8701,7897,18870,7124,3096,1682,1112,824,702,36854,36639,7214,2914,1476,1048,828,690,18982,30319,5485,5067,4636,4268,3860,3492,3203,2987,2780,2651,18164,2532,12519,9890,8408,7538,6919,6370,5902,0,0,0,0,0,0,0,17008,132992,0,0,0,0,0,0,0
50492,7270,6627,6132,5611,5218,4848,4510,4289,4006,3813,29767,3615,21253,16987,13741,11538,9976,8757,7892,19795,7820,3039,1533,948,691,511,38144,38146,7820,3039,1533,948,691,511,19795,50530,7209,6555,6067,5567,5197,4867,4505,4275,4017,3853,29812,3665,21326,16981,13679,11595,10057,8781,7909,19944,7692,3032,1528,956,712,496,37813,37982,7862,3074,1544,962,718,534,20088,31469,5526,5110,4728,4288,3904,3582,3251,2981,2801,2625,18977,2517,13053,10174,8593,7684,6968,6407,5947,0,0,0,0,0,0,0,12916,137084,0,0,0,0,0,0,0
49563,7315,6711,6239,5758,5223,4900,4568,4228,3977,3788,30595,3611,21032,16142,13419,11380,9886,8825,8086,19588,7516,3142,1585,1104,828,634,37504,37506,7516,3142,1585,1104,828,634,19588,49430,7267,6671,6231,5797,5261,4877,4575,4241,3988,3794,30588,3630,20988,16286,13482,11430,9846,8773,8023,19552,7518,3192,1598,1010,768,628,37602,37319,7454,3222,1632,1006,796,556,19868,30654,5592,5213,4776,4351,3927,3569,3276,2998,2805,2644,18399,2521,12561,9950,8468,7542,6884,6385,5965,0,0,0,0,0,0,0,16030,133970,0,0,0,0,0,0,0
50096,7158,6589,6051,5659,5245,4874,4586,4345,4048,3882,30433,3695,20957,16228,13250,11301,9923,8760,7874,20023,7735,3090,1523,975,675,501,37986,37988,7735,3090,1523,975,675,501,20023,49891,7189,6633,6171,5749,5361,5003,4699,4369,4067,3875,30503,3673,20776,16170,13324,11365,9909,8733,7837,19914,7866,3166,1560,1028,666,514,37528,37605,7846,3070,1554,1046,676,500,20702,31594,5483,5069,4674,4293,3931,3602,3315,3090,2890,2726,19403,2580,13234,10373,8742,7643,6894,6369,5912,0,0,0,0,0,0,0,11801,138199,0,0,0,0,0,0,0
49796,7152,6557,6065,5611,5213,4874,4609,4284,4033,3825,29708,3637,21333,17151,13813,11607,10063,8714,7860,19988,7747,3150,1595,997,707,522,37666,37668,7747,3150,1595,997,707,522,19988,49834,7185,6533,6010,5614,5180,4874,4574,4262,4044,3848,29981,3674,21341,17155,13849,11693,10129,8813,7935,20064,7674,3190,1700,990,736,526,37710,37661,7968,2978,1582,998,736,538,19800,31702,5442,5020,4605,4202,3850,3531,3229,3003,2830,2682,19459,2544,13305,10486,8783,7695,6963,6388,5903,0,0,0,0,0,0,0,12609,137391,0,0,0,0,0,0,0
49941,7101,6542,5975,5587,5200,4818,4517,4240,4019,3817,31421,3649,20767,16368,13538,11364,9952,8785,7817,19091,7263,3049,1630,1055,868,734,36954,36956,7263,3049,1630,1055,868,734,19091,49740,7139,6587,6119,5745,5325,4912,4576,4270,4012,3774,31448,3606,20994,16468,13604,11346,9854,8730,7772,19042,7482,2944,1548,1152,884,692,36653,36940,7288,3036,1544,1074,848,692,19468,29598,5660,5243,4812,4384,3982,3644,3329,3060,2856,2688,17782,2539,12249,9812,8427,7565,6941,6492,6059,0,0,0,0,0,0,0,17721,132279,0,0,0,0,0,0,0
48710,7071,6457,5963,5521,5158,4780,4502,4285,4082,3877,29599,3737,21372,16868,14061,11846,9988,8654,7797,20070,7775,3210,1728,999,635,515,37987,37989,7775,3210,1728,999,635,515,20070,48750,7042,6454,5888,5458,5054,4732,4524,4276,4050,3872,29514,3702,21394,16852,13972,11840,9912,8640,7776,20158,7940,3164,1564,954,774,550,37705,37924,7792,3228,1750,1036,672,492,20136,31451,5446,4985,4556,4170,3804,3452,3170,2940,2757,2597,19280,2473,13187,10274,8657,7677,6937,6339,5849,0,0,0,0,0,0,0,13029,136971,0,0,0,0,0,0,0
49320,7231,6526,6041,5628,5133,4721,4449,4190,3923,3718,30828,3547,21466,16487,13662,11749,9962,8816,8015,19953,7709,3227,1671,1085,726,547,37744,37746,7709,3227,1671,1085,726,547,19953,49368,7262,6478,5996,5580,5134,4706,4504,4272,3988,3768,31064,3556,21582,16384,13674,11712,9968,8858,8040,20126,7880,3122,1600,1050,724,616,37961,37280,7688,3018,1506,1022,776,600,20156,31392,5384,4963,4571,4184,3796,3486,3207,2997,2800,2635,19134,2523,13170,10339,8693,7611,6864,6306,5835,0,0,0,0,0,0,0,13703,136297,0,0,0,0,0,0,0
48065,7065,6506,6011,5589,5162,4796,4541,4314,4099,3895,29042,3644,21453,17340,14306,11738,9798,8604,7704,19775,7486,3056,1523,942,765,563,37231,37233,7486,3056,1523,942,765,563,19775,48179,7170,6646,6046,5530,5062,4734,4472,4258,4058,3872,28998,3612,21550,17310,14308,11700,9916,8724,7802,19802,7400,2884,1476,1030,642,542,37504,37460,7678,2976,1514,1062,732,520,19651,31151,5529,5135,4736,4296,3888,3537,3227,2991,2742,2579,18931,2460,12882,10163,8638,7702,7010,6473,6014,0,0,0,0,0,0,0,13796,136204,0,0,0,0,0,0,0
49585,7276,6645,6068,5626,5229,4874,4592,4333,4032,3778,29513,3597,21238,16458,13628,11545,10082,8962,8064,19856,7731,3150,1581,995,735,531,37710,37712,7731,3150,1581,995,735,531,19856,49599,7215,6591,6069,5535,5175,4843,4581,4309,4025,3783,29762,3609,21258,16498,13702,11550,10032,8885,7995,20068,7724,3140,1698,966,686,504,37882,37747,7614,3078,1578,992,770,554,19830,30679,5552,5132,4706,4292,3929,3630,3329,3078,2859,2674,18470,2541,12719,10074,8551,7605,6954,6426,5993,0,0,0,0,0,0,0,14606,135394,0,0,0,0,0,0,0
48252,7338,6768,6299,5876,5405,4939,4587,4328,4099,3807,29936,3539,21677,16719,13025,10985,9785,8798,7998,18866,7241,2839,1480,955,770,653,36304,36306,7241,2839,1480,955,770,653,18866,48029,7257,6629,6225,5853,5443,4992,4628,4372,4124,3772,29769,3530,21561,16771,13053,11041,9813,8701,7925,19046,7010,2916,1500,1046,702,612,36134,36517,7026,2908,1420,940,728,682,19236,29709,5600,5159,4714,4280,3894,3559,3283,3054,2850,2696,17909,2590,12240,9772,8369,7503,6951,6456,6028,0,0,0,0,0,0,0,18180,131820,0,0,0,0,0,0,0
49153,7048,6473,5942,5559,5205,4851,4488,4260,4066,3844,30481,3585,22339,16490,13401,11376,10038,8838,7880,19313,7310,3062,1555,1015,800,627,36984,36984,7310,3062,1555,1015,800,627,19313,49173,6999,6449,5913,5539,5211,4853,4497,4276,4082,3816,30661,3580,22485,16635,13470,11420,10046,8858,7856,19186,7212,2848,1566,1144,772,620,37672,36761,7272,2954,1520,1042,802,640,19256,30105,5554,5179,4770,4366,3968,3637,3353,3054,2815,2647,17954,2530,12252,9617,8230,7381,6783,6327,5916,0,0,0,0,0,0,0,17716,132284,0,0,0,0,0,0,0
48770,7180,6521,5985,5596,5209,4893,4555,4317,4126,3874,30528,3579,21735,16624,13570,11531,10031,8905,7956,19400,7445,2969,1575,1060,829,642,36975,36977,7445,2969,1575,1060,829,642,19400,48637,7160,6480,5912,5494,5140,4846,4588,4348,4156,3924,30611,3664,21848,16586,13604,11536,10030,8894,7952,19270,7366,2986,1498,1028,828,594,36994,37387,7600,3004,1560,1028,810,666,19134,29828,5641,5215,4792,4393,4009,3684,3365,3057,2843,2688,17938,2562,12181,9618,8281,7438,6822,6356,5976,0,0,0,0,0,0,0,18387,131613,0,0,0,0,0,0,0
49434,7068,6449,5944,5470,5060,4717,4459,4236,4029,3794,29942,3600,21831,17033,13407,11315,9996,8928,7994,19377,7517,3014,1569,1062,836,591,37477,37479,7517,3014,1569,1062,836,591,19377,49158,7037,6401,5935,5525,5069,4747,4495,4281,4039,3817,30136,3585,21846,17074,13488,11340,9920,8846,7946,19665,7526,3124,1628,1066,784,612,37190,37164,7676,2892,1528,958,834,590,19796,29999,5568,5149,4762,4363,3961,3635,3308,3060,2850,2677,18045,2534,12344,9739,8320,7477,6895,6411,5979,0,0,0,0,0,0,0,17453,132547,0,0,0,0,0,0,0
