num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_8,num_peaks_9
5770,5359,4908,6581,6156
5593,5129,4658,6460,6024
5486,5083,4680,6418,5957
5342,4872,4459,6411,5849
5233,4818,4425,6319,5724
5166,4718,4364,6240,5655
5183,4723,4342,6310,5690
5304,4829,4391,6363,5779
5135,4718,4332,6217,5649
5214,4783,4367,6256,5722
5147,4747,4356,6218,5642
5265,4825,4394,6339,5762
5279,4797,4399,6306,5784
5117,4674,4280,6185,5615
5151,4739,4349,6261,5671
5195,4736,4365,6245,5666
5205,4784,4352,6261,5708
5292,4809,4395,6319,5746
5192,4738,4329,6287,5673
5167,4685,4291,6257,5648
5035,4564,4204,6215,5526
5284,4766,4338,6335,5764
5058,4616,4234,6204,5552
5142,4715,4341,6221,5629
5181,4765,4370,6287,5693
5209,4783,4365,6267,5696
5112,4699,4304,6244,5651
5021,4640,4266,6094,5504
5209,4752,4353,6282,5704
5261,4791,4385,6314,5731
5202,4794,4380,6214,5665
5170,4758,4401,6217,5650
5160,4725,4329,6251,5654
5245,4800,4418,6387,5776
5216,4765,4367,6259,5675
5243,4811,4417,6261,5729
5196,4758,4371,6290,5706
5268,4845,4431,6259,5685
5211,4809,4409,6267,5727
5154,4733,4328,6216,5633
5313,4876,4502,6340,5789
5275,4817,4424,6319,5757
5196,4748,4326,6254,5699
5261,4808,4405,6337,5768
5178,4742,4373,6248,5686
5186,4798,4415,6298,5697
5225,4781,4339,6288,5733
5225,4834,4421,6242,5711
5248,4829,4458,6226,5701
5389,4969,4570,6377,5828
5274,4860,4471,6290,5751
5232,4782,4389,6268,5703
5269,4863,4457,6312,5742
5333,4944,4538,6222,5736
5243,4831,4443,6246,5704
5268,4855,4422,6236,5710
5415,4964,4544,6362,5827
5244,4804,4418,6287,5752
5195,4782,4366,6237,5705
5302,4890,4497,6339,5785
5335,4903,4497,6277,5779
5251,4857,4481,6225,5734
5250,4839,4449,6286,5698
5356,4928,4519,6334,5815
5312,4876,4430,6256,5746
5227,4840,4443,6202,5675
5351,4917,4515,6360,5796
5239,4834,4445,6254,5674
5266,4874,4491,6360,5785
5334,4924,4548,6421,5859
5258,4795,4401,6198,5689
5267,4847,4471,6297,5757
5212,4788,4401,6205,5683
5194,4784,4412,6294,5708
5236,4821,4414,6279,5713
5361,4963,4550,6352,5852
5416,4999,4569,6384,5869
5252,4791,4401,6222,5715
5361,4957,4521,6342,5798
5245,4831,4433,6196,5706
5344,4908,4515,6331,5818
5259,4846,4498,6245,5732
5299,4874,4482,6321,5754
5322,4922,4510,6311,5773
5279,4852,4448,6259,5731
5331,4907,4509,6284,5777
5373,4953,4583,6348,5842
5356,4929,4531,6327,5823
5344,4930,4517,6359,5834
5415,4941,4564,6380,5869
5357,4944,4552,6340,5811
5428,5016,4570,6415,5877
5346,4948,4536,6307,5794
5339,4945,4538,6279,5758
5405,5001,4557,6369,5862
5232,4822,4402,6231,5701
5403,4929,4505,6386,5860
5425,5015,4581,6358,5862
5442,5030,4639,6289,5844
5408,4964,4542,6399,5892
5367,4945,4544,6322,5798
5349,4927,4518,6333,5787
5396,4934,4522,6407,5891
5416,4958,4564,6424,5878
5332,4921,4525,6302,5791
5347,4900,4506,6331,5822
5381,4935,4559,6364,5842
5358,4961,4533,6345,5833
5248,4856,4451,6203,5712
5313,4881,4528,6210,5736
5449,5030,4655,6424,5931
5391,4986,4588,6323,5827
5351,4938,4545,6334,5804
5429,4993,4572,6379,5848
5339,4935,4515,6284,5774
5353,4937,4528,6302,5789
5451,5074,4694,6310,5862
5412,4997,4589,6369,5871
5286,4869,4456,6319,5761
5357,4942,4557,6219,5811
5383,4973,4620,6328,5801
5415,5014,4575,6260,5815
5352,4958,4544,6283,5756
5465,5048,4649,6405,5913
5506,5033,4632,6412,5963
5392,4957,4565,6351,5852
5403,5032,4644,6274,5835
5347,4914,4506,6295,5772
5471,5087,4683,6426,5932
5434,5044,4594,6298,5837
5427,5000,4583,6363,5865
5545,5147,4711,6424,5957
5427,4992,4615,6380,5884
5441,5045,4607,6361,5877
5585,5150,4703,6461,6025
5509,5083,4693,6385,5936
5366,4960,4546,6241,5783
5496,5090,4626,6420,5939
5393,4972,4572,6276,5791
5457,5003,4613,6392,5932
5389,5000,4623,6309,5800
5542,5098,4679,6488,5970
5431,5026,4626,6301,5860
5409,5003,4558,6311,5837
5574,5139,4736,6434,5990
5610,5154,4701,6466,6001
5458,5032,4629,6380,5894
5453,4993,4602,6397,5891
5524,5108,4716,6447,5959
5442,5030,4606,6378,5905
5628,5216,4828,6399,6010
5361,4945,4556,6261,5782
5430,5033,4620,6373,5888
5311,4922,4562,6241,5753
5500,5089,4679,6367,5886
5491,5086,4621,6370,5893
5473,5074,4639,6356,5896
5454,5044,4640,6280,5862
5576,5177,4784,6410,5974
5461,5042,4626,6351,5886
5567,5152,4731,6408,5957
5548,5099,4682,6378,5975
5489,5109,4663,6358,5903
5529,5109,4684,6430,5948
5414,5002,4597,6340,5856
5485,5064,4666,6362,5890
5495,5093,4665,6357,5922
5492,5080,4634,6373,5925
5492,5101,4711,6426,5935
5534,5101,4724,6451,5966
5537,5134,4715,6449,5980
5500,5117,4706,6325,5900
5565,5160,4741,6402,6006
5620,5188,4761,6433,6033
5484,5107,4665,6320,5863
5421,4991,4580,6315,5808
5414,5017,4589,6318,5835
5474,5049,4646,6372,5879
5514,5062,4650,6375,5897
5497,5070,4669,6376,5932
5438,5020,4618,6292,5848
5486,5076,4669,6337,5881
5536,5110,4710,6383,5957
5485,5085,4678,6326,5899
5413,5031,4597,6279,5840
5638,5243,4734,6486,6039
5530,5164,4729,6363,5933
5626,5167,4737,6503,6039
5527,5114,4694,6399,5943
5508,5081,4672,6365,5915
5545,5168,4749,6396,5973
5430,5034,4620,6304,5840
5539,5159,4730,6402,5954
5516,5126,4721,6314,5910
5498,5073,4708,6358,5928
5455,5040,4627,6335,5885
5510,5042,4654,6357,5904
5553,5099,4728,6391,5955
5472,5074,4642,6360,5914
5506,5112,4676,6388,5916
5540,5140,4724,6313,5912
5401,5006,4603,6219,5768
5523,5141,4703,6343,5934
5465,5059,4653,6353,5890
5560,5157,4725,6388,5943
5506,5102,4664,6330,5909
5428,5021,4642,6363,5860
5565,5138,4731,6404,5959
5474,5080,4709,6326,5888
5501,5101,4692,6341,5917
5522,5073,4668,6390,5914
5537,5167,4739,6360,5930
5639,5222,4818,6513,6035
5544,5118,4684,6326,5934
5590,5155,4737,6411,5991
5466,5070,4699,6291,5866
5472,5042,4651,6354,5921
5501,5103,4685,6302,5896
5484,5070,4711,6266,5869
5446,5054,4640,6292,5861
5591,5151,4772,6435,5966
5604,5187,4756,6399,6010
5525,5115,4723,6310,5907
5600,5199,4773,6365,5959
5508,5081,4667,6359,5912
5547,5146,4695,6303,5908
5549,5165,4744,6416,5936
5521,5116,4715,6323,5903
5596,5179,4740,6406,5973
5580,5152,4741,6383,5990
5609,5177,4742,6457,6042
5582,5178,4778,6435,5982
5493,5103,4714,6332,5887
5461,5059,4597,6323,5877
5650,5256,4809,6473,6055
5606,5219,4772,6422,6009
5535,5122,4694,6292,5881
5695,5270,4839,6474,6034
5615,5160,4757,6387,5986
5535,5122,4697,6387,5936
5534,5133,4720,6415,5974
5581,5178,4759,6467,6023
5573,5130,4746,6477,6031
5546,5126,4716,6372,5963
5451,5063,4654,6219,5818
5568,5158,4745,6314,5904
5439,5042,4667,6360,5908
5622,5215,4749,6424,6004
5478,5080,4689,6331,5884
5453,5058,4660,6279,5860
5552,5133,4740,6421,5971
5673,5269,4851,6480,6066
5515,5141,4708,6396,5928
5526,5081,4672,6397,5942
5551,5158,4722,6353,5947
5672,5279,4886,6428,6062
5650,5240,4816,6493,6047
5560,5124,4698,6341,5932
5580,5192,4746,6383,5977
5560,5157,4770,6409,5974
5593,5208,4780,6406,6000
5516,5092,4685,6370,5919
5664,5186,4764,6474,6054
5559,5153,4731,6410,5951
5536,5134,4721,6367,5930
5631,5223,4804,6437,6045
5613,5191,4770,6435,6006
5431,5042,4644,6302,5852
5534,5149,4724,6406,5949
5466,5111,4718,6359,5890
5549,5138,4690,6386,5948
5466,5067,4650,6312,5862
5472,5101,4699,6342,5911
5534,5131,4691,6391,5950
5466,5017,4618,6344,5887
5454,5044,4614,6245,5829
5457,5019,4612,6298,5870
5617,5192,4753,6426,6024
5499,5094,4656,6290,5885
5590,5229,4821,6367,5969
5584,5190,4750,6333,5976
5664,5245,4799,6462,6064
5896,5500,5064,6616,6258
6006,5578,5120,6739,6367
5728,5298,4836,6591,6139
5585,5145,4721,6447,6010
5443,4996,4586,6400,5889
5291,4854,4470,6418,5794
5306,4862,4454,6309,5799
5176,4720,4311,6275,5676
5291,4850,4421,6300,5777
5113,4645,4247,6169,5622
5232,4788,4408,6296,5714
5119,4699,4293,6198,5644
5222,4761,4374,6309,5713
5183,4753,4354,6220,5657
5285,4893,4465,6278,5698
5140,4718,4327,6279,5672
5347,4937,4523,6336,5812
5206,4742,4347,6280,5694
5227,4766,4364,6303,5741
5129,4687,4304,6267,5644
5137,4694,4311,6292,5687
5112,4671,4260,6169,5580
5042,4554,4174,6142,5553
5130,4710,4285,6213,5628
5101,4670,4279,6212,5596
5208,4757,4415,6267,5704
5093,4674,4302,6183,5589
5111,4714,4339,6289,5658
5149,4682,4262,6285,5658
5126,4658,4279,6192,5585
5326,4842,4436,6389,5813
5142,4696,4312,6216,5641
5130,4680,4279,6223,5609
5170,4723,4338,6238,5644
5200,4777,4380,6204,5678
5193,4771,4383,6322,5711
5222,4760,4322,6247,5720
5232,4769,4381,6311,5737
5118,4694,4300,6263,5658
5119,4682,4315,6172,5611
5297,4878,4488,6304,5756
5258,4829,4423,6258,5738
5179,4722,4374,6288,5706
5213,4779,4365,6344,5745
5246,4827,4443,6276,5721
5228,4816,4460,6260,5728
5329,4882,4478,6298,5760
5275,4863,4441,6322,5764
5273,4823,4488,6309,5765
5187,4792,4366,6205,5662
5211,4777,4407,6314,5711
5286,4851,4460,6298,5758
5384,4962,4499,6315,5826
5195,4770,4364,6213,5670
5333,4898,4510,6242,5793
5317,4891,4521,6342,5790
5202,4790,4379,6238,5674
5380,4939,4541,6398,5867
5252,4794,4391,6241,5721
5242,4812,4376,6276,5699
5409,4977,4581,6360,5856
5228,4814,4401,6256,5736
5307,4903,4512,6327,5780
5192,4803,4417,6131,5630
5324,4888,4465,6310,5810
5219,4776,4408,6238,5681
5224,4811,4437,6266,5726
5360,4884,4460,6320,5790
5207,4787,4373,6181,5654
5323,4888,4461,6266,5777
5190,4768,4378,6263,5692
5356,4898,4499,6311,5802
5320,4912,4495,6316,5795
5338,4922,4500,6288,5790
5303,4863,4443,6172,5708
5317,4919,4479,6285,5763
5374,4943,4534,6395,5854
5195,4764,4356,6184,5663
5303,4871,4505,6306,5774
5314,4915,4515,6306,5779
5344,4899,4513,6334,5806
5320,4893,4479,6289,5734
5268,4830,4458,6252,5745
5210,4796,4467,6296,5695
5293,4860,4464,6295,5770
5479,5029,4618,6421,5898
5364,4927,4507,6319,5808
5298,4862,4487,6298,5782
5359,4934,4534,6273,5786
5318,4842,4394,6307,5772
5274,4864,4497,6228,5666
5415,4994,4586,6344,5869
5354,4889,4481,6388,5856
5391,4913,4535,6362,5866
5347,4950,4592,6322,5796
5381,4956,4553,6275,5800
5442,5010,4579,6404,5896
5328,4934,4528,6320,5807
5390,4960,4568,6315,5801
5323,4954,4540,6290,5801
5418,4989,4559,6467,5907
5308,4883,4448,6322,5714
5309,4907,4471,6285,5772
5377,4928,4536,6362,5832
5360,4949,4556,6383,5830
5305,4883,4492,6334,5780
5380,5006,4551,6299,5822
5398,4962,4530,6357,5865
5374,4988,4603,6372,5805
5437,5002,4592,6336,5832
5382,4945,4573,6355,5837
5332,4920,4559,6267,5785
5419,4986,4565,6370,5878
5516,5123,4684,6398,5967
5373,4981,4559,6303,5809
5306,4898,4497,6251,5746
5286,4836,4450,6242,5751
5413,5020,4593,6321,5850
5421,5008,4602,6345,5868
5335,4867,4477,6334,5818
5430,5002,4599,6304,5851
5379,4990,4577,6398,5861
5436,5021,4596,6256,5804
5379,4975,4559,6302,5809
5474,5013,4601,6391,5902
5380,4964,4559,6396,5857
5476,5065,4664,6423,5919
5325,4893,4471,6306,5766
5486,5014,4588,6451,5968
5417,4990,4585,6334,5840
5463,4999,4562,6351,5917
5549,5099,4709,6469,5967
5436,5056,4674,6364,5867
5368,4991,4563,6323,5816
5405,4973,4571,6305,5810
5432,4977,4558,6322,5855
5560,5107,4713,6402,5954
5399,5002,4581,6367,5887
5482,5069,4666,6366,5910
5466,5091,4656,6365,5883
5429,5032,4651,6406,5901
5457,5049,4637,6404,5919
5421,5044,4630,6292,5826
5409,4998,4593,6346,5880
5582,5150,4741,6425,5967
5399,4960,4554,6295,5825
5510,5090,4690,6369,5919
5504,5095,4671,6387,5923
5456,5053,4640,6324,5889
5471,5073,4690,6362,5919
5426,5011,4588,6361,5845
5484,5064,4676,6346,5899
5514,5073,4674,6395,5935
5497,5067,4663,6396,5917
5651,5199,4775,6429,6062
5550,5102,4682,6429,5993
5475,5059,4631,6370,5893
5548,5106,4698,6476,5993
5439,5025,4644,6309,5876
5436,5056,4652,6331,5875
5578,5165,4730,6480,5998
5428,5010,4628,6292,5864
5663,5212,4798,6535,6102
5422,5028,4619,6292,5813
5510,5103,4713,6468,5971
5450,5026,4598,6339,5868
5509,5089,4705,6394,5932
5583,5202,4763,6384,5959
5470,5053,4655,6360,5900
5436,5012,4598,6385,5901
5638,5217,4781,6472,6036
5444,4983,4553,6341,5847
5375,4955,4562,6299,5826
5510,5114,4716,6457,5996
5541,5120,4692,6422,5987
5551,5107,4662,6413,5977
5529,5155,4742,6309,5894
5627,5195,4769,6346,5964
5540,5118,4734,6393,5953
5519,5091,4660,6461,5968
5514,5120,4712,6381,5938
5496,5083,4679,6394,5936
5530,5142,4691,6377,5929
5554,5117,4689,6416,5976
5414,4994,4615,6305,5826
5541,5115,4671,6445,5958
5514,5114,4707,6394,5923
5481,5066,4642,6464,5921
5608,5176,4736,6484,6042
5488,5086,4653,6347,5902
5499,5086,4720,6339,5889
5533,5098,4679,6371,5922
5508,5092,4674,6370,5969
5562,5147,4720,6444,5988
5571,5167,4765,6444,5981
5493,5087,4648,6345,5908
5428,5047,4631,6244,5814
5441,5072,4685,6295,5864
5400,5016,4609,6273,5804
5585,5180,4752,6399,5971
5497,5100,4681,6368,5905
5501,5088,4689,6307,5896
5592,5165,4737,6485,6048
5585,5161,4735,6365,5986
5553,5160,4763,6379,5950
5616,5239,4819,6435,6020
5520,5129,4729,6413,5958
5608,5158,4752,6367,5979
5523,5122,4723,6382,5935
5775,5313,4846,6563,6155
5634,5225,4822,6453,6027
5639,5207,4731,6409,6008
5644,5249,4801,6391,6000
5556,5186,4734,6446,6002
5533,5092,4701,6442,5992
5582,5182,4736,6449,6009
5512,5096,4703,6431,5946
5478,5058,4678,6303,5880
5539,5114,4721,6439,5937
5556,5127,4708,6413,5968
5526,5091,4663,6371,5936
5483,5079,4625,6424,5929
5493,5103,4672,6376,5927
5543,5121,4691,6411,5971
5457,5019,4574,6378,5917
5581,5133,4711,6457,6029
5492,5059,4639,6431,5923
6065,5645,5196,6792,6442
5869,5420,4988,6609,6222
5616,5208,4783,6487,6046
5352,4929,4550,6298,5786
5335,4870,4448,6339,5827
5229,4787,4392,6289,5710
5100,4654,4296,6260,5635
5180,4780,4371,6296,5692
5241,4788,4374,6349,5774
5308,4864,4443,6356,5790
5039,4612,4236,6171,5545
5150,4707,4338,6291,5654
5234,4779,4390,6339,5754
5218,4737,4347,6256,5714
5309,4860,4415,6329,5765
5206,4718,4319,6323,5727
5058,4664,4260,6168,5599
5276,4831,4425,6316,5729
5207,4726,4328,6332,5729
5119,4672,4303,6221,5614
5107,4692,4298,6195,5615
5182,4647,4271,6294,5661
5135,4724,4330,6253,5668
5001,4606,4216,6143,5523
5139,4696,4300,6285,5683
5071,4668,4309,6211,5590
5180,4743,4399,6283,5701
5164,4710,4299,6233,5644
5103,4626,4252,6156,5585
5152,4702,4324,6183,5641
5139,4670,4317,6246,5653
5098,4639,4255,6210,5606
5209,4790,4388,6316,5718
5114,4673,4252,6216,5613
5214,4788,4419,6331,5728
5156,4723,4331,6306,5680
5226,4801,4420,6313,5704
5153,4714,4336,6206,5625
5280,4854,4417,6332,5787
5278,4831,4427,6289,5734
5334,4905,4539,6316,5750
5299,4880,4493,6319,5780
5273,4853,4436,6278,5742
5324,4871,4449,6355,5815
5327,4928,4496,6342,5780
5306,4856,4463,6400,5789
5188,4754,4369,6244,5652
5305,4830,4427,6363,5790
5314,4855,4447,6346,5794
5365,4956,4566,6346,5861
5354,4967,4555,6355,5810
5266,4858,4464,6208,5709
5293,4849,4433,6287,5769
5316,4865,4451,6307,5770
5274,4861,4477,6274,5760
5355,4902,4522,6359,5813
5199,4759,4344,6242,5671
5264,4879,4469,6242,5715
5242,4808,4411,6265,5724
5216,4767,4407,6308,5744
5289,4862,4450,6348,5770
5273,4849,4488,6259,5716
5214,4770,4346,6287,5714
5118,4727,4337,6258,5654
5283,4846,4434,6281,5741
5253,4850,4446,6301,5732
5172,4746,4384,6216,5663
5114,4693,4281,6202,5629
5158,4771,4307,6249,5658
5292,4882,4474,6366,5782
5260,4857,4435,6266,5731
5186,4758,4378,6194,5636
5213,4761,4412,6251,5709
5216,4791,4354,6299,5687
5141,4686,4263,6189,5661
5413,4966,4575,6349,5844
5113,4649,4278,6283,5630
5092,4649,4257,6148,5584
5190,4758,4375,6198,5650
5275,4798,4414,6322,5742
5181,4788,4420,6259,5698
5325,4899,4477,6293,5767
5305,4844,4444,6291,5739
5240,4814,4421,6314,5709
5178,4762,4357,6182,5636
5217,4779,4395,6283,5688
5180,4762,4411,6215,5667
5163,4727,4327,6219,5676
5241,4840,4434,6246,5700
5326,4885,4486,6357,5807
5355,4928,4514,6331,5809
5323,4919,4480,6346,5786
5299,4888,4465,6269,5725
5240,4869,4464,6178,5659
5304,4860,4469,6373,5781
5195,4811,4431,6204,5691
5397,4984,4570,6389,5875
5306,4860,4464,6277,5728
5374,4940,4524,6353,5836
5330,4883,4519,6316,5829
5385,4951,4596,6294,5817
5366,4949,4529,6354,5827
5256,4835,4420,6284,5716
5426,4986,4549,6362,5877
5404,4951,4554,6342,5837
5274,4866,4429,6286,5751
5387,4970,4546,6322,5829
5266,4860,4446,6240,5729
5385,4942,4572,6371,5845
5283,4880,4514,6214,5734
5451,5020,4618,6420,5929
5449,5027,4599,6331,5882
5480,5038,4625,6395,5909
5427,4970,4503,6367,5838
5307,4906,4511,6225,5735
5382,4917,4508,6298,5823
5359,4976,4583,6369,5811
5409,5067,4700,6293,5818
5574,5177,4745,6475,6006
5497,5053,4628,6439,5939
5495,5051,4602,6399,5900
5477,5096,4684,6384,5929
5447,5022,4635,6383,5883
5389,5002,4592,6228,5758
5393,4957,4556,6306,5830
5430,4993,4562,6325,5860
5529,5081,4670,6461,5952
5465,5056,4615,6348,5901
5434,5033,4621,6291,5853
5457,5056,4649,6383,5929
5503,5101,4672,6405,5946
5587,5194,4777,6450,5995
5457,5018,4619,6383,5897
5514,5087,4680,6414,5963
5462,5026,4659,6358,5913
5420,5016,4601,6308,5843
5511,5055,4634,6476,5977
5511,5113,4684,6392,5938
5448,5003,4608,6354,5869
5504,5081,4650,6375,5918
5423,5022,4632,6334,5820
5454,5059,4677,6321,5880
5591,5162,4738,6466,6023
5490,5060,4673,6384,5899
5459,5067,4644,6370,5927
5332,4921,4535,6230,5773
5570,5125,4705,6452,6020
5495,5100,4667,6345,5912
5426,5012,4585,6310,5849
5521,5091,4707,6399,5910
5515,5069,4630,6440,5963
5523,5090,4680,6416,5941
5395,5010,4636,6381,5847
5430,4992,4573,6311,5867
5506,5035,4608,6457,5956
5524,5093,4676,6381,5946
5335,4936,4521,6237,5774
5573,5129,4726,6502,6000
5515,5116,4700,6404,5931
5548,5118,4693,6472,5980
5435,5004,4603,6283,5860
5543,5132,4701,6426,5980
5549,5106,4680,6482,5996
5478,5073,4660,6378,5919
5474,5072,4659,6383,5916
5501,5091,4677,6376,5903
5418,5023,4634,6297,5836
5527,5118,4703,6427,5943
5471,5073,4642,6350,5896
5441,4972,4539,6414,5919
5480,5078,4664,6351,5905
5560,5181,4746,6420,6001
5412,4989,4563,6311,5856
5518,5106,4670,6341,5928
5487,5093,4633,6359,5943
5398,4996,4581,6309,5838
5518,5138,4720,6363,5942
5387,4988,4616,6261,5839
5399,4961,4573,6251,5804
5504,5121,4711,6415,5961
5421,5021,4618,6312,5830
5447,5050,4638,6290,5849
5573,5155,4757,6423,6011
5483,5072,4628,6347,5913
5443,5029,4630,6329,5855
5604,5191,4753,6463,6007
5593,5206,4773,6382,5979
5473,5049,4621,6412,5917
5505,5109,4715,6374,5924
5493,5076,4651,6357,5881
5441,5052,4646,6326,5878
5504,5129,4715,6327,5926
5610,5172,4752,6478,6032
5415,5011,4589,6313,5843
5535,5142,4691,6374,5938
5601,5229,4766,6403,5993
5501,5047,4652,6349,5908
5523,5080,4695,6334,5917
5485,5065,4663,6367,5914
5608,5213,4776,6457,6003
5544,5143,4742,6370,5922
5472,5084,4688,6295,5870
5581,5185,4733,6397,5980
5613,5151,4753,6465,6011
5541,5135,4733,6393,5959
5509,5124,4704,6395,5946
5466,5058,4680,6297,5847
5449,5054,4648,6318,5886
5476,5082,4672,6344,5895
5513,5104,4709,6375,5909
5486,5066,4661,6371,5930
5655,5183,4759,6515,6062
5473,5087,4657,6374,5893
5543,5114,4697,6397,5969
5531,5127,4705,6394,5952
5439,5026,4613,6339,5870
5506,5062,4625,6393,5944
5415,5026,4634,6299,5845
5565,5157,4731,6400,5980
5534,5139,4729,6453,5994
6113,5691,5224,6772,6446
5616,5213,4749,6476,6025
5478,5050,4630,6378,5951
5381,4962,4544,6404,5880
5312,4840,4425,6368,5803
5298,4831,4475,6301,5718
5178,4737,4347,6238,5657
5197,4750,4326,6270,5702
5225,4837,4402,6276,5716
5158,4765,4368,6308,5672
5218,4778,4353,6294,5702
5188,4758,4342,6239,5702
5213,4807,4405,6301,5701
5240,4802,4414,6271,5717
5298,4853,4467,6351,5769
5179,4762,4370,6254,5650
5192,4738,4335,6238,5662
5143,4710,4315,6207,5593
5099,4665,4267,6242,5634
5205,4707,4293,6314,5725
5095,4686,4327,6248,5603
5139,4683,4301,6276,5637
5101,4678,4280,6229,5636
5079,4648,4223,6193,5577
5047,4643,4267,6092,5529
5209,4706,4283,6279,5686
5130,4671,4303,6185,5613
5066,4638,4259,6187,5570
5145,4710,4309,6212,5648
5156,4682,4282,6288,5679
5176,4733,4319,6265,5699
5151,4721,4333,6226,5626
5124,4744,4343,6235,5639
5187,4735,4360,6271,5708
5243,4778,4398,6334,5775
5143,4685,4286,6215,5626
5247,4803,4420,6314,5736
5188,4760,4364,6267,5716
5244,4854,4448,6255,5701
5246,4809,4393,6315,5715
5359,4950,4574,6322,5796
5208,4823,4427,6321,5713
5264,4823,4396,6326,5768
5264,4823,4408,6261,5744
5311,4845,4436,6381,5820
5256,4848,4443,6295,5735
5280,4834,4403,6344,5805
5232,4797,4418,6231,5702
5227,4796,4422,6218,5677
5249,4831,4415,6281,5745
5292,4839,4453,6274,5748
5259,4829,4427,6361,5749
5208,4785,4395,6218,5675
5334,4896,4516,6362,5828
5324,4900,4460,6317,5802
5212,4766,4387,6263,5680
5359,4943,4570,6321,5785
5226,4808,4420,6222,5688
5197,4794,4404,6182,5668
5267,4823,4461,6329,5780
5232,4812,4416,6284,5700
5314,4901,4469,6311,5784
5225,4818,4424,6205,5710
5351,4941,4530,6289,5793
5297,4850,4450,6343,5784
5309,4881,4481,6333,5787
5385,4920,4536,6412,5853
5249,4831,4431,6203,5716
5327,4865,4440,6336,5781
5299,4931,4518,6221,5739
5330,4904,4494,6288,5757
5318,4913,4493,6328,5791
5471,5038,4585,6474,5927
5357,4965,4543,6299,5810
5312,4865,4462,6299,5767
5414,4971,4574,6325,5848
5333,4908,4487,6320,5787
5361,4958,4570,6310,5786
5264,4847,4425,6278,5737
5266,4865,4475,6250,5688
5330,4911,4492,6322,5763
5360,4936,4520,6314,5828
5324,4865,4459,6325,5775
5405,4962,4562,6360,5842
5348,4945,4514,6322,5808
5344,4912,4524,6269,5794
5194,4770,4391,6221,5684
5347,4912,4500,6375,5827
5319,4906,4498,6253,5737
5342,4918,4526,6266,5755
5289,4847,4469,6295,5782
5384,4962,4540,6343,5822
5485,5050,4620,6418,5912
5336,4920,4524,6314,5808
5345,4923,4513,6332,5796
5352,4962,4540,6267,5812
5341,4908,4492,6313,5831
5319,4920,4517,6293,5781
5416,4989,4555,6307,5833
5242,4819,4412,6245,5727
5359,4937,4550,6333,5813
5279,4852,4457,6256,5744
5423,4964,4582,6363,5866
5419,4998,4591,6335,5849
5406,4987,4575,6328,5842
5297,4893,4484,6316,5745
5355,4949,4528,6313,5810
5403,4934,4512,6409,5864
5253,4826,4439,6258,5721
5407,5006,4637,6335,5825
5422,5001,4581,6326,5860
5380,4976,4591,6312,5820
5361,4951,4532,6308,5815
5285,4855,4448,6251,5745
5478,5085,4649,6363,5922
5423,4995,4598,6378,5872
5326,4887,4509,6340,5825
5401,4954,4572,6369,5828
5401,4964,4554,6397,5862
5546,5141,4689,6455,6005
5539,5103,4703,6478,5974
5481,5054,4637,6373,5919
5439,4998,4577,6332,5872
5415,4936,4553,6316,5816
5459,5084,4679,6365,5892
5350,4958,4588,6258,5783
5505,5050,4630,6446,5931
5428,5043,4599,6274,5815
5328,4922,4502,6238,5754
5399,4998,4599,6275,5827
5442,5010,4593,6349,5877
5471,5070,4649,6369,5903
5472,5081,4637,6346,5918
5404,4999,4602,6293,5836
5471,5055,4602,6403,5899
5346,4972,4543,6238,5765
5534,5099,4688,6499,5979
5437,5000,4631,6385,5851
5398,4964,4602,6352,5851
5433,5002,4554,6358,5882
5464,5021,4642,6406,5934
5451,5001,4563,6387,5897
5458,5008,4615,6341,5891
5526,5110,4710,6411,5926
5421,5010,4626,6340,5883
5402,4996,4567,6316,5810
5491,5088,4681,6320,5881
5425,5061,4639,6275,5831
5461,5027,4637,6368,5881
5359,4940,4517,6252,5789
5366,4988,4631,6304,5842
5492,5102,4688,6374,5920
5502,5047,4660,6493,5965
5393,4993,4612,6306,5846
5413,5006,4574,6305,5839
5377,4962,4560,6248,5793
5423,5047,4629,6312,5830
5485,5086,4685,6362,5904
5569,5157,4747,6403,5984
5490,5092,4679,6438,5919
5466,5058,4650,6298,5893
5521,5075,4693,6385,5931
5424,4980,4606,6356,5877
5456,5038,4602,6328,5875
5532,5093,4716,6350,5949
5459,5055,4671,6294,5869
5543,5121,4714,6386,5941
5387,4994,4610,6266,5806
5446,4978,4602,6327,5863
5388,4992,4572,6319,5825
5423,5040,4651,6331,5898
5454,5051,4646,6307,5849
5465,5068,4661,6368,5888
5590,5183,4782,6434,6020
5512,5106,4677,6396,5932
5554,5146,4744,6332,5938
5414,4983,4600,6388,5895
5515,5116,4684,6385,5933
5420,5025,4585,6272,5816
5481,5038,4623,6360,5939
5398,5033,4622,6233,5815
5563,5128,4711,6463,6003
5506,5118,4686,6359,5914
5472,5047,4654,6347,5892
5519,5101,4677,6377,5950
5433,5012,4561,6241,5813
5414,5012,4601,6298,5847
5421,5008,4602,6274,5827
5458,5059,4698,6377,5927
5550,5125,4735,6438,5998
5430,5027,4644,6329,5871
5449,5028,4617,6379,5928
5507,5102,4705,6413,5952
5424,5015,4610,6293,5839
5559,5145,4744,6430,5967
5516,5119,4730,6363,5941
5523,5108,4664,6408,5938
5459,5064,4649,6274,5875
5540,5096,4655,6395,5955
5446,5044,4646,6355,5862
5492,5094,4655,6350,5897
